K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
250,0.85,100,75,114.6591108340203,50.30348667396684,0.0
250,0.9,100,75,114.5776562885659,49.34510770353964,0.0
250,0.95,100,75,114.73241992492936,51.16602774735125,0.0
250,1.0,100,75,114.69576537947479,50.73475721065904,0.0
300,0.6,100,75,131.74204232942728,41.23526697948557,0.0
300,0.65,100,75,131.75832714618122,41.38066712907425,0.0
300,0.7,100,75,131.72937636084075,41.12217797424993,0.0
300,0.75,100,75,131.76737426659994,41.4614449899568,0.0
300,0.8,100,75,131.80718159644292,41.81686757784016,0.0
300,0.85,100,75,131.6208109158148,40.152843643659104,0.0
300,0.9,100,75,131.83070410953192,42.024753035688185,0.0
300,0.95,100,75,131.8071815964429,41.8451073716855,0.03272225192941571
300,1.0,100,75,131.74023290534345,41.219111407309065,0.0
350,0.6,100,75,131.7999439001079,41.750108308687466,0.0
350,0.65,100,75,131.72937636084086,41.117904013356785,0.08180562982353927
350,0.7,100,75,131.7945156278565,41.703778572604534,0.0
350,0.75,100,75,131.79813447602407,41.73608971695752,0.0
350,0.8,100,75,131.7420423294272,41.23526697948559,0.0
350,0.85,100,75,131.84517950220206,42.15613459354693,0.0
350,0.9,100,75,131.79994390010776,41.75010830868749,0.016361125964707856
350,0.95,100,75,131.86870201529092,42.36615703184161,0.0
350,1.0,100,75,131.85241719853715,42.220756882253,0.0
400,0.6,100,75,148.23562369012728,35.348458892902556,0.1379984245844592
400,0.65,100,75,148.33284387704327,36.04655881043966,0.0889411811628162
400,0.7,100,75,148.33510481162264,36.12292288410654,0.016352414473881006
400,0.75,100,75,148.36675789573488,36.28793456634952,0.14976418621810533
400,0.8,100,75,148.1994487368563,35.14882997591523,0.03270482894776201
400,0.85,100,75,148.28762518545443,35.71971370323793,0.11446690131716704
400,0.9,100,75,148.29892985835158,35.80518305452981,0.07717541952917012
400,0.95,100,75,148.3984109798471,36.517370382732175,0.09352783400305112
400,1.0,100,75,148.43232499853858,36.76518855205592,0.0
450,0.6,100,75,148.2582330359217,35.51295518207244,0.08176207236940504
450,0.65,100,75,148.32380013872546,35.98161928322689,0.1379984245844592
450,0.7,100,75,148.44362967143564,36.846362961071854,0.0
450,0.75,100,75,148.31701733498704,35.93506210895533,0.060823005055289106
450,0.8,100,75,148.37806256863198,36.373403917641426,0.03270482894776201
450,0.85,100,75,148.22657995180955,35.28566683682781,0.060823005055289106
450,0.9,100,75,148.22657995180955,35.28566683682781,0.01176576163364609
450,0.95,100,75,148.26727677423946,35.5778947092852,0.0444705905814081
450,1.0,100,75,148.3554532228376,36.21105509960956,0.016352414473881006
500,0.6,100,75,164.8004277847831,31.053726262540092,1.1877209035290741
500,0.65,100,75,165.02578536054062,32.402684285851166,1.1091774265249694
500,0.7,100,75,164.72168839084384,30.574426475015837,1.2814148989400618
500,0.75,100,75,164.8330096029649,31.217029807857465,1.8262355148086349
500,0.8,100,75,164.762415663571,30.831933650278604,0.9708292715989578
500,0.85,100,75,164.74069445144963,30.703654531479387,0.8324811166729461
500,0.9,100,75,164.63208839084382,30.040692172385857,0.9054428237376727
500,0.95,100,75,164.7325489969044,30.643957725689816,1.1484491650270217
500,1.0,100,75,164.85201566357097,31.365667952908623,1.2628754487842706
