K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
200,0.8,100,100,141.6547471976571,73.78377144943256,0.0
200,0.85,100,100,141.97377750068725,77.53319676010327,0.06328055973446044
200,0.9,100,100,141.83123204614185,75.85603356185574,0.08875198000493509
200,0.95,100,100,142.15705022795976,79.68532378672859,0.19183163391201216
200,1.0,100,100,142.02129265220208,78.09013833110113,0.15203253973939554
250,0.6,100,100,141.6778259855359,74.05531215772015,0.0
250,0.65,100,100,142.07695325826268,78.74925628439571,0.03979909417261663
250,0.7,100,100,142.0158623491718,78.03258488499357,0.0
250,0.75,100,100,141.5827956825053,72.93297770205241,0.07959818834523326
250,0.8,100,100,141.68189871280842,74.10111827782347,0.05611672278338946
250,0.85,100,100,141.71855325826309,74.53238881451585,0.05611672278338946
250,0.9,100,100,141.53392295523275,72.36217597663219,0.0
250,0.95,100,100,141.72534113705095,74.61225372871806,0.03979909417261663
250,1.0,100,100,141.74298962189928,74.81990250564412,0.05611672278338946
300,0.6,100,100,158.97487164879828,61.17360954977099,0.35774998603318514
300,0.65,100,100,159.0743899734057,62.129330509403125,0.1169221928697415
300,0.7,100,100,159.02191667497652,61.58060301966105,0.2992888895983144
300,0.75,100,100,159.5882664131962,66.6202012673371,0.5449053049953311
300,0.8,100,100,158.83735541843194,59.92846069676322,0.4395556158567244
300,0.85,100,100,159.1883836906832,63.212388590020446,0.42558880100880303
300,0.9,100,100,158.96039625612846,61.02490262431961,0.40922767504409524
300,0.95,100,100,159.15581405717523,62.76970441938333,0.441949926973511
300,1.0,100,100,159.34580358597103,64.46817647836392,0.3413888600684773
350,0.6,100,100,159.39284861214904,64.99026610408201,0.4513276455142581
350,0.65,100,100,159.33856588963602,64.39286928742467,0.6664165941722467
350,0.7,100,100,159.13410096817015,62.58438547505165,0.20810554123402797
350,0.75,100,100,159.22276274827487,63.3802824725941,0.13328331883444935
350,0.8,100,100,159.00020358597135,61.37818823175642,0.43496651954955023
350,0.85,100,100,159.08162766974078,62.11373690148612,0.24322210428023017
350,0.9,100,100,159.26618892628545,63.75519432215066,0.35774998603318514
350,0.95,100,100,158.94049259120663,60.84291736948475,0.5097887419491288
350,1.0,100,100,159.21371562785595,63.286682729031696,0.4910333048676345
400,0.6,100,100,176.04144350321172,55.425080663106016,2.0909154360810045
400,0.65,100,100,175.67743303592158,52.834886875310474,1.335513655263184
400,0.7,100,100,175.8266547181648,53.89779918976898,1.6533886390603345
400,0.75,100,100,175.79274069947306,53.748764692792605,2.3080834770816923
400,0.8,100,100,176.1522292976043,56.23347469829017,1.6651544006939805
400,0.85,100,100,175.8108281761088,53.89152857404607,1.7913870636447937
400,0.9,100,100,176.156751166763,56.25950204848251,2.1772641612906445
400,0.95,100,100,175.58925658732346,52.30480509960954,1.7822137579643238
400,1.0,100,100,176.32406032564157,57.46303077305646,1.9319779441824292
450,0.6,100,100,175.97135453124898,55.10433437393611,1.4832836445942308
450,0.65,100,100,176.02335602657595,55.288759195266465,2.2779711040871065
450,0.7,100,100,175.9374405125574,54.678276100159344,2.312670129921927
450,0.75,100,100,175.6548236901275,52.676832999554556,1.3564527225773
450,0.8,100,100,175.84926406395914,54.05800053666287,1.8195052397523208
450,0.85,100,100,176.26753696115549,57.02494666090697,2.8253781495847083
450,0.9,100,100,175.71360798919255,53.08820257074751,1.6350420276993947
450,0.95,100,100,175.69099864339847,52.91941133930165,1.7796213020111478
450,1.0,100,100,175.61864873685627,52.40204259273763,2.006560907758423
500,0.6,100,100,191.5462702090265,41.3261490125442,7.722179362203045
500,0.65,100,100,191.58699748175334,41.5426793341219,8.034758478808213
500,0.7,100,100,191.63315505751112,41.841422164250815,8.025189730340706
500,0.75,100,100,192.2196277847839,45.27692157720348,10.085660233676812
500,0.8,100,100,191.597858087814,41.62083729083481,8.554660478875991
500,0.85,100,100,191.89652475448062,43.36256924009945,9.247597347064488
500,0.9,100,100,191.88837929993502,43.34816264101438,8.241882013344418
500,0.95,100,100,191.88023384538985,43.27552577616639,9.445949528838812
500,1.0,100,100,191.79063384538983,42.759044885614294,8.555657223508023
