N,B,T,Packet latency (ms),R,k,n,Frame latency (ms),Bandwidth increase (%),Loss rate (%)
14,17,41,40,0.6077658975801914,1080,1777,43.48319999999564,101.5740740740861,0.1598807000041568
14,18,41,40,0.5940594059405941,1080,1818,43.5487999999962,105.37037037037719,0.0
14,19,41,40,0.5809575040344271,1080,1859,43.614399999997545,109.1666666666697,0.0
15,15,41,40,0.6283987915407855,1040,1655,43.28800000000044,97.59615384614143,0.0
15,16,41,40,0.6132075471698114,1040,1696,43.35360000000179,101.53846153845433,0.0
15,17,41,40,0.5987334484743811,1040,1737,43.41920000000236,105.48076923076168,0.0
15,18,41,40,0.5849268841394826,1040,1778,43.48480000000371,109.42307692307274,0.0
15,19,41,40,0.5717427157779,1040,1819,43.55040000000121,113.36538461537808,0.0
16,16,41,40,0.6038647342995169,1000,1656,43.28959999999584,105.59999999998944,0.0
16,17,41,40,0.5892751915144373,1000,1697,43.35519999999743,109.7000000000024,0.0
16,18,41,40,0.5753739930955121,1000,1738,43.420799999998756,113.79999999999936,0.0
16,19,41,40,0.5621135469364812,1000,1779,43.486399999996245,117.9000000000119,0.0
17,17,41,40,0.5793602896801447,960,1658,43.2927999999972,114.375,0.0
17,18,41,40,0.5653710247349824,960,1698,43.356800000002366,118.54166666666639,0.0
17,19,41,40,0.5520414031052329,960,1739,43.422400000003734,122.81249999999997,0.0
18,18,41,40,0.5548854041013269,920,1658,43.2927999999972,123.69565217391317,0.0
18,19,41,40,0.5414949970570924,920,1700,43.35999999999423,128.26086956522045,0.0
19,19,41,40,0.5304400241109102,880,1659,43.294400000005275,133.97727272728525,0.0
