K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
350,0.6,100,40,96.81441929277709,41.88148986654611,0.0
350,0.65,100,40,96.8252758372798,41.97842329960534,0.0
350,0.7,100,40,96.81441929277713,41.927055027984196,0.0
350,0.75,100,40,96.75832714618029,41.38066712907423,0.0
350,0.8,100,40,96.77642138701796,41.542222850839394,0.0
350,0.85,100,40,96.9356507063897,42.97696460907208,0.016361125964707856
350,0.9,100,40,96.78365908335303,41.60684513954543,0.0
350,0.95,100,40,96.74023290534255,41.21911140730911,0.0
350,1.0,100,40,96.76013657026404,41.394685720804176,0.016361125964707856
400,0.6,100,40,113.37127976489428,36.32040432995588,0.21976049695386426
400,0.65,100,40,113.24240649386628,35.395016067174154,0.060823005055289106
400,0.7,100,40,113.29666892377271,35.79109564386463,0.0
400,0.75,100,40,113.39841097984761,36.51737038273218,0.06540965789552403
400,0.8,100,40,113.44136873685687,36.83012807926868,0.0
400,0.85,100,40,113.44815154059523,37.284704769757965,0.0
400,0.9,100,40,113.4051937835859,36.56822249927973,0.04905724342164302
400,0.95,100,40,113.38258443779145,36.39943126783385,0.14976418621810533
400,1.0,100,40,113.26275490508115,35.547572416816784,0.0
450,0.6,100,40,113.34867041909993,36.15805551192398,0.1379984245844592
450,0.65,100,40,113.36675789573542,36.29222950862549,0.04905724342164302
450,0.7,100,40,113.36223602657655,36.2597597450191,0.03270482894776201
450,0.75,100,40,113.2831033162961,35.687243939631536,0.20340808247998324
450,0.8,100,40,113.32380013872594,35.98376675436487,0.028118176107527097
450,0.85,100,40,113.27179864339891,35.60392205947756,0.3132883309569154
450,0.9,100,40,113.16779565274476,34.86141243880696,0.028118176107527097
450,0.95,100,40,113.24240649386618,35.39931100945013,0.016352414473881006
450,1.0,100,40,113.3057126620906,35.847445286525435,0.17070325353222124
500,0.6,100,40,129.72983384538782,30.64274998684436,0.8324811166729461
500,0.65,100,40,129.7244035423575,30.59504430244895,1.0503694932350942
500,0.7,100,40,129.86830657266052,31.450554740331928,1.428534406627953
500,0.75,100,40,129.76241566356975,30.829776973768872,1.054755169616034
500,0.8,100,40,129.79228233023628,31.015596221847918,0.7780588597640107
500,0.85,100,40,129.77599142114536,30.883262551210382,1.6813088453112135
500,0.9,100,40,129.71354293629688,30.52766972828475,1.3326475730264955
500,0.95,100,40,129.70268233023629,30.471078536669204,1.1342953912521703
500,1.0,100,40,129.75970051205445,30.811315822845504,0.9730221097894277
