N,B,T,Packet latency (ms),R,k,n,Frame latency (ms),Bandwidth increase (%),Loss rate (%)
12,15,41,40,0.6535211267605633,1160,1776,43.4815999999992,87.58620689656358,32.20622573112995
12,16,41,40,0.6387665198237885,1160,1816,43.54560000000441,91.03448275861237,33.69377039875124
12,17,41,40,0.624663435648896,1160,1857,43.611200000005766,94.56896551723162,33.28674677812609
12,18,41,40,0.6111696522655427,1160,1898,43.67679999999461,98.10344827587049,36.109853322496996
12,19,41,40,0.5982465188241362,1160,1939,43.74239999999594,101.63793103448792,38.52633938361908
13,13,41,40,0.677555958862674,1120,1653,43.284799999995954,83.30357142857648,32.868700229811346
13,14,41,40,0.6611570247933884,1120,1694,43.350399999997286,86.96428571427639,38.44760435038213
13,15,41,40,0.6455331412103746,1120,1735,43.41599999999786,90.625,26.463627678905453
13,16,41,40,0.6306306306306306,1120,1776,43.4815999999992,94.28571428572482,28.963243546576876
13,17,41,40,0.6164006604292791,1120,1817,43.54720000000085,97.94642857142303,34.56805154721822
13,18,41,40,0.6027987082884823,1120,1858,43.612800000002196,101.60714285714877,35.10819170541393
13,19,41,40,0.5897840968931016,1120,1899,43.67840000000277,105.26785714285086,25.619471834749614
14,14,41,40,0.652962515114873,1080,1654,43.28640000000402,90.18518518518,24.09305676795389
14,15,41,40,0.6371681415929203,1080,1695,43.35200000000537,93.98148148147226,28.776101204084743
14,16,41,40,0.6221198156682027,1080,1736,43.41759999999431,97.77777777776627,34.62263235925787
14,17,41,40,0.6077658975801914,1080,1777,43.48319999999564,101.5740740740861,30.06354699255934
14,18,41,40,0.5940594059405941,1080,1818,43.5487999999962,105.37037037037719,27.936498039378698
14,19,41,40,0.5809575040344271,1080,1859,43.614399999997545,109.1666666666697,30.50013163181887
15,15,41,40,0.6283987915407855,1040,1655,43.28800000000044,97.59615384614143,20.773169731503067
15,16,41,40,0.6132075471698114,1040,1696,43.35360000000179,101.53846153845433,20.74275518719963
15,17,41,40,0.5987334484743811,1040,1737,43.41920000000236,105.48076923076168,25.432890155112375
15,18,41,40,0.5849268841394826,1040,1778,43.48480000000371,109.42307692307274,21.579541857319633
15,19,41,40,0.5717427157779,1040,1819,43.55040000000121,113.36538461537808,27.170404184293073
16,16,41,40,0.6038647342995169,1000,1656,43.28959999999584,105.59999999998944,22.08993640104751
16,17,41,40,0.5892751915144373,1000,1697,43.35519999999743,109.7000000000024,17.151459034792367
16,18,41,40,0.5753739930955121,1000,1738,43.420799999998756,113.79999999999936,19.90849233071455
16,19,41,40,0.5621135469364812,1000,1779,43.486399999996245,117.9000000000119,13.747362514029179
17,17,41,40,0.5793602896801447,960,1658,43.2927999999972,114.375,13.688973063973064
17,18,41,40,0.5653710247349824,960,1698,43.356800000002366,118.54166666666639,19.499742798353907
17,19,41,40,0.5520414031052329,960,1739,43.422400000003734,122.81249999999997,21.321548821548824
18,18,41,40,0.5548854041013269,920,1658,43.2927999999972,123.69565217391317,10.53229558060476
18,19,41,40,0.5414949970570924,920,1700,43.35999999999423,128.26086956522045,11.760113209388571
19,19,41,40,0.5304400241109102,880,1659,43.294400000005275,133.97727272728525,12.785663877835596
