N,B,T,Packet latency (ms),R,k,n,Frame latency (ms),Bandwidth increase (%),Loss rate (%)
11,19,41,100,0.6063668519454269,1200,1980,103.8080000000049,98.33333333332568,49.668287816435964
12,12,41,100,0.7021791767554479,1160,1652,103.28320000000167,76.89655172413325,36.42213965968755
12,13,41,100,0.6851742468989959,1160,1693,103.34879999999384,80.43103448276587,34.48341976598682
12,14,41,100,0.6689734717416379,1160,1734,103.4144000000061,83.96551724138732,36.25888514777404
12,15,41,100,0.6535211267605633,1160,1776,103.48160000000223,87.58620689656358,33.743372421533344
12,16,41,100,0.6387665198237885,1160,1816,103.54560000000585,91.03448275861237,34.312215385012315
12,17,41,100,0.624663435648896,1160,1857,103.61119999999828,94.56896551723162,28.73845414554227
12,18,41,100,0.6111696522655427,1160,1898,103.67680000000529,98.10344827587049,33.16201607389347
12,19,41,100,0.5982465188241362,1160,1939,103.7423999999915,101.63793103448792,38.995333281731746
13,13,41,100,0.677555958862674,1120,1653,103.2848000000101,83.30357142857648,31.026151060873282
13,14,41,100,0.6611570247933884,1120,1694,103.3503999999964,86.96428571427639,33.85725642670087
13,15,41,100,0.6455331412103746,1120,1735,103.4160000000099,90.625,28.990800865800864
13,16,41,100,0.6306306306306306,1120,1776,103.48160000000223,94.28571428572482,24.9261797872909
13,17,41,100,0.6164006604292791,1120,1817,103.54719999998862,97.94642857142303,32.02639824167602
13,18,41,100,0.6027987082884823,1120,1858,103.61280000000244,101.60714285714877,30.785333493666826
13,19,41,100,0.5897840968931016,1120,1899,103.67839999998833,105.26785714285086,35.71917922612367
14,14,41,100,0.652962515114873,1080,1654,103.28639999999326,90.18518518518,22.952570977262337
14,15,41,100,0.6371681415929203,1080,1695,103.3520000000071,93.98148148147226,21.90994305191836
14,16,41,100,0.6221198156682027,1080,1736,103.41759999999258,97.77777777776627,30.67305427387732
14,17,41,100,0.6077658975801914,1080,1777,103.48320000000643,101.5740740740861,30.076000055423926
14,18,41,100,0.5940594059405941,1080,1818,103.54879999999235,105.37037037037719,27.368437461030055
14,19,41,100,0.5809575040344271,1080,1859,103.61440000000613,109.1666666666697,25.541890094359232
15,15,41,100,0.6283987915407855,1040,1655,103.28799999999751,97.59615384614143,20.58845218567441
15,16,41,100,0.6132075471698114,1040,1696,103.3535999999897,101.53846153845433,23.31844081844082
15,17,41,100,0.5987334484743811,1040,1737,103.41920000000326,105.48076923076168,21.532346254568477
15,18,41,100,0.5849268841394826,1040,1778,103.4847999999895,109.42307692307274,21.973330167774613
15,19,41,100,0.5717427157779,1040,1819,103.5504000000017,113.36538461537808,20.302616622061066
16,16,41,100,0.6038647342995169,1000,1656,103.28960000000724,105.59999999998944,20.407182940516275
16,17,41,100,0.5892751915144373,1000,1697,103.35519999999364,109.7000000000024,19.016460905349795
16,18,41,100,0.5753739930955121,1000,1738,103.42080000000747,113.79999999999936,18.741451552562662
16,19,41,100,0.5621135469364812,1000,1779,103.48639999999817,117.9000000000119,18.589150766928544
17,17,41,100,0.5793602896801447,960,1658,103.29279999999923,114.375,17.244513031550067
17,18,41,100,0.5653710247349824,960,1698,103.35680000000305,118.54166666666639,18.36914671405412
17,19,41,100,0.5520414031052329,960,1739,103.4223999999953,122.81249999999997,17.600834736251404
18,18,41,100,0.5548854041013269,920,1658,103.29279999999923,123.69565217391317,16.301054018445324
18,19,41,100,0.5414949970570924,920,1700,103.35999999998947,128.26086956522045,13.69979993168399
19,19,41,100,0.5304400241109102,880,1659,103.29440000000999,133.97727272728525,10.172984049246676
