K_min,Rate,Delay,Packet latency (ms),Latency (ms),Bandwidth increase (%),Loss rate (%)
400,0.9,100,50,123.2491892976043,35.44586818372171,0.10988024847693213
400,0.95,100,50,123.33284387704359,36.048706281577665,0.0444705905814081
400,1.0,100,50,123.31927826956694,35.949149519620526,0.1052935956366972
450,0.6,100,50,123.16779565274459,34.86570738108289,0.0
450,0.65,100,50,123.38484537237069,36.422108563051005,0.016352414473881006
450,0.7,100,50,123.28536425087542,35.76360801329838,0.10988024847693213
450,0.75,100,50,123.36223602657634,36.25546480274314,0.20340808247998324
450,0.8,100,50,123.28084238171645,35.677451471242286,0.0
450,0.85,100,50,123.31023453124921,35.88635746354581,0.06540965789552403
450,0.9,100,50,123.34188761536139,36.10720339537643,0.24329202022115642
450,0.95,100,50,123.28084238171657,35.67530400010435,0.016352414473881006
450,1.0,100,50,123.31023453124914,35.88635746354575,0.060823005055289106
500,0.6,100,50,139.8031429362969,31.078657442992668,0.7224405092966372
500,0.65,100,50,139.70811263326664,30.49074742643802,1.6039614618655471
500,0.7,100,50,139.7515550575091,30.77102910564361,0.7856341189674524
500,0.75,100,50,139.75970051205445,30.813472499355242,1.1059878437024677
500,0.8,100,50,139.77056111811507,30.874377043990272,1.1986850944814238
500,0.85,100,50,139.77327626963026,30.89283819491364,1.1757599679446926
500,0.9,100,50,139.72440354235746,30.595044302448954,1.1484491650270217
500,0.95,100,50,139.76241566356964,30.814680238200697,1.0852555553562067
500,1.0,100,50,139.8547308150848,31.375502397793042,1.1604101006114032
